,course,rating,students,level,university,skills
2808,Google Cloud Fundamentals: Core Infrastructure in italiano,,,Intermediate,Google Cloud,Java
2809,R البرمجة باستخدام لغة,,,Intermediate,Johns Hopkins University,Java
2810,Convolutional Neural Networks in TensorFlow,4.7,110.0,Intermediate,DeepLearning.AI,Java
2811,Economics of Money and Banking,4.9,130.0,Mixed,Columbia University,Java
2812,Python and Statistics for Financial Analysis,4.4,120.0,Intermediate,The Hong Kong University of Science and Technology,Java
2813,"Sequences, Time Series and Prediction",4.7,91.0,Intermediate,DeepLearning.AI,Java
2814,Supporting children with difficulties in reading and writing,4.8,85.0,Mixed,University of London,Java
2815,What is Social?,4.6,140.0,Mixed,Northwestern University,Java
2816,Managing Data Analysis,4.6,63.0,Mixed,Johns Hopkins University,Java
2817,Blockchain Business Models,4.7,13.0,Intermediate,Duke University,Java
2818,The Importance of Listening,4.6,45.0,Mixed,Northwestern University,Java
2819,COVID-19: What You Need to Know (CME Eligible),4.8,100.0,Beginner,Osmosis,Java
2820,Gestión del análisis de datos,,,Mixed,Johns Hopkins University,Java
2821,Mastering Software Development in R Capstone,3.9,1.7,Intermediate,Johns Hopkins University,Java
2822,Сверточные нейронные сети,,,Intermediate,DeepLearning.AI,Java
2823,Réseaux neuronaux convolutifs,,,Intermediate,DeepLearning.AI,Java
2824,Project Management Principles and Practices,4.7,450.0,Beginner,"University of California, Irvine",Java
2825,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",4.7,280.0,Intermediate,DeepLearning.AI,Java
2826,Natural Language Processing in TensorFlow,4.6,100.0,Intermediate,DeepLearning.AI,Java
2827,Communication Strategies for a Virtual Age,4.8,150.0,Beginner,University of Toronto,Java
2828,Understanding Medical Research: Your Facebook Friend is Wrong,4.9,66.0,Beginner,Yale University,Java
2829,Project Management Project,4.8,52.0,Mixed,"University of California, Irvine",Java
2830,Introduction to Financial Accounting,4.7,260.0,Mixed,University of Pennsylvania,Java
2831,KI für alle,,,Beginner,DeepLearning.AI,Java
2832,الشبكات العصبونية الالتفافية,,,Intermediate,DeepLearning.AI,Java
2833,Data-driven Decision Making,4.6,150.0,Beginner,PwC,Java
2834,Organizational Leadership Capstone,4.7,3.1,Mixed,Northwestern University,Java
2835,Financial Markets,4.8,1200.0,Beginner,Yale University,Java
2836,Mastering Software Development in R,4.3,69.0,Beginner,Johns Hopkins University,Java
2837,The Truth About Cats and Dogs,4.8,62.0,Mixed,The University of Edinburgh,Java
2838,Learn Mandarin Chinese,4.8,75.0,Beginner,Shanghai Jiao Tong University,Java
2839,R 프로그래밍,,,Intermediate,Johns Hopkins University,Java
2840,Искусственный Интеллект (ИИ) для всехin,3.8,,Beginner,DeepLearning.AI,Java
2841,Éxito Profesional,4.7,130.0,Beginner,"University of California, Irvine",Java
2842,"Trabaja inteligentemente, no más duro: Gestión del tiempo para la productividad personal y profesional",4.6,33.0,Mixed,"University of California, Irvine",Java
2843,L’IA pour tous,4.9,,Beginner,DeepLearning.AI,Java
2844,컨볼루션 신경망,,,Intermediate,DeepLearning.AI,Java
2845,IA para todos,,,Beginner,DeepLearning.AI,Java
2846,R Programming,4.5,650.0,Intermediate,Johns Hopkins University,Java
2847,Réseaux neuronaux et Deep Learning,,,Intermediate,DeepLearning.AI,Java
2848,Neuronale Netze und Deep Learning,,,Intermediate,DeepLearning.AI,Java
2849,Design Principles: an Introduction,4.6,60.0,Beginner,University of California San Diego,Java
2850,Convolutional Neural Networks,4.9,400.0,Intermediate,DeepLearning.AI,Java
2851,"Speak English Professionally: In Person, Online & On the Phone",4.7,790.0,Mixed,Georgia Institute of Technology,Java
2852,신경망 및 딥 러닝,,,Intermediate,DeepLearning.AI,Java
2853,Нейронные сети и глубокое обучение,,,Intermediate,DeepLearning.AI,Java
2854,Stanford Introduction to Food and Health,4.7,670.0,Beginner,Stanford University,Java
2855,اعمل بذكاء أكبر لا بجهد أكثر: إدارة الوقت الشخصي والمهني,4.8,2.0,Mixed,"University of California, Irvine",Java
2856,Mécanique : Solide Indéformable,4.8,6.5,Mixed,École Polytechnique Fédérale de Lausanne,Java
2857,Write Professional Emails in English,4.8,750.0,Mixed,Georgia Institute of Technology,Java
2858,Social Psychology,4.7,490.0,Beginner,Wesleyan University,Java
2859,IA para todos,4.9,23.0,Beginner,DeepLearning.AI,Java
2860,الذكاء الاصطناعي للجميع,4.8,14.0,Beginner,DeepLearning.AI,Java
2861,Child Nutrition and Cooking,4.8,450.0,Beginner,Stanford University,Java
2862,How Things Work: An Introduction to Physics,4.8,230.0,Intermediate,University of Virginia,Java
2863,مجموعة أدوات عالم البيانات,4.6,,Mixed,Johns Hopkins University,Java
2864,Neural Networks and Deep Learning,4.9,1000.0,Intermediate,DeepLearning.AI,Java
2865,الشبكات العصبية والتعلم العميق,4.6,3.9,Intermediate,DeepLearning.AI,Java
2866,Lesson | Get Ready for the Interview,4.4,22.0,Mixed,Georgia Institute of Technology,Java
2867,Lesson | Telephone Language,4.3,12.0,Mixed,Georgia Institute of Technology,Java
2868,Lesson | Understand and Be Understood on the Phone,4.5,9.6,Mixed,Georgia Institute of Technology,Java
2869,Lesson | Organize Your Pitch,4.5,7.9,Mixed,Georgia Institute of Technology,Java
2870,"Працюйте розумніше, а не більше: управління часом для особистої та професійної продуктивності",4.6,2.2,Mixed,"University of California, Irvine",Java
2871,Lesson | Video Conferencing: Face to Face but Online,4.0,9.6,Mixed,Georgia Institute of Technology,Java
2872,Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate 日本語版,4.5,4.9,Intermediate,Google Cloud,Java
2873,"Data Engineering, Big Data and ML on Google Cloud 日本語版",4.5,4.7,Intermediate,Google Cloud,Java
2874,Preparing for Google Cloud Certification: Cloud Architect Professional Certificate 日本語版,4.5,8.7,Intermediate,Google Cloud,Java
2875,Architecting with Google Compute Engine 日本語版,4.5,8.4,Intermediate,Google Cloud,Java
2876,Google Cloud Digital Leader Training 日本語版,,,Beginner,Google Cloud,Java
2877,Developing Applications with Google Cloud 日本語版,4.5,8.0,Intermediate,Google Cloud,Java
2878,Architecting with Google Kubernetes Engine 日本語版,4.5,8.0,Beginner,Google Cloud,Java
2879,Security in Google Cloud 日本語版,4.5,7.9,Intermediate,Google Cloud,Java
2880,Interactive Teaching（インタラクティブ・ティーチング）,4.7,1.7,Mixed,The University of Tokyo,Java
2881,Google Workspace Administration 日本語版,4.4,,Beginner,Google Cloud,Java
2882,Google Cloud Big Data and Machine Learning Fundamentals 日本語版,4.5,4.5,Intermediate,Google Cloud,Java
2883,Google Cloud Fundamentals: Core Infrastructure 日本語版,4.5,7.9,Intermediate,Google Cloud,Java
2884,Essential Cloud Infrastructure: Foundation 日本語版,4.6,2.8,Intermediate,Google Cloud,Java
2885,Modernizing Data Lakes and Data Warehouses with GCP 日本語版,4.5,,Intermediate,Google Cloud,Java
2886,Essential Cloud Infrastructure: Core Services 日本語版,4.6,2.5,Intermediate,Google Cloud,Java
2887,Elastic Cloud Infrastructure: Scaling and Automation 日本語版,4.6,2.2,Intermediate,Google Cloud,Java
2888,Reliable Cloud Infrastructure: Design and Process 日本語版,4.6,1.8,Intermediate,Google Cloud,Java
2889,Introduction to Digital Transformation with Google Cloud 日本語版,,,Beginner,Google Cloud,Java
2890,Innovating with Data and Google Cloud 日本語版,,,Beginner,Google Cloud,Java
2891,Introduction to Google Workspace 日本語版,4.3,,Beginner,Google Cloud,Java
2892,Preparing for the Google Cloud Professional Data Engineer Exam 日本語版,4.9,,Advanced,Google Cloud,Java
2893,Building Batch Data Pipelines on GCP 日本語版,4.4,,Intermediate,Google Cloud,Java
2894,Building Resilient Streaming Analytics Systems on GCP 日本語版,4.8,,Intermediate,Google Cloud,Java
2895,"Smart Analytics, Machine Learning, and AI on GCP 日本語版",4.6,,Intermediate,Google Cloud,Java
2896,Infrastructure and Application Modernization with Google Cloud 日本語版,,,Beginner,Google Cloud,Java
2897,Understanding Google Cloud Security and Operations 日本語版,,,Beginner,Google Cloud,Java
2898,Google Workspace Security 日本語版,,,Beginner,Google Cloud,Java
2899,Preparing for the Google Cloud Professional Cloud Architect Exam 日本語版,4.6,,Advanced,Google Cloud,Java
2900,Business Transformation with Google Cloud 日本語版,,,Beginner,Google Cloud,Java
2901,FoundX Startup School Course,,,Beginner,The University of Tokyo,Java
2902,How Google does Machine Learning 日本語版,4.5,2.5,Intermediate,Google Cloud,Java
2903,Preparing for Google Associate Cloud Engineer Exam 日本語版,,,Beginner,Google Cloud,Java
2904,Migrating to Google Cloud 日本語版,,,Beginner,Google Cloud,Java
2905,AI、機械学習、ディープラーニングのための TensorFlow 入門,,,Intermediate,DeepLearning.AI,Java
2906,Getting Started with Google Kubernetes Engine 日本語版,,,Intermediate,Google Cloud,Java
2907,Getting Started with Application Development 日本語版,4.3,,Intermediate,Google Cloud,Java
2908,Architecting with Google Kubernetes Engine: Foundations 日本語版,4.2,,Intermediate,Google Cloud,Java
2909,業務効率や生産性向上につながる時間管理,4.7,,Mixed,"University of California, Irvine",Java
2910,Architecting with Google Kubernetes Engine: Workloads 日本語版,,,Intermediate,Google Cloud,Java
2911,Architecting with Google Kubernetes Engine: Production 日本語版,,,Intermediate,Google Cloud,Java
2912,Developing Data Models with LookML 日本語版,,,Intermediate,Google Cloud,Java
2913,Exploring and Preparing your Data with BigQuery 日本語版,4.7,,Beginner,Google Cloud,Java
2914,Feature Engineering 日本語版,4.4,,Intermediate,Google Cloud,Java
2915,Launching into Machine Learning 日本語版,4.4,,Intermediate,Google Cloud,Java
2916,Applying Machine Learning to your Data with GCP 日本語版,,,Intermediate,Google Cloud,Java
2917,Intro to TensorFlow 日本語版,3.8,,Intermediate,Google Cloud,Java
2918,Managing Google Workspace 日本語版,,,Beginner,Google Cloud,Java
2919,Managing Security in Google Cloud Platform 日本語版,,,Intermediate,Google Cloud,Java
2920,Google Workspace Mail Management 日本語版,,,Beginner,Google Cloud,Java
2921,Managing Change when Moving to Google Cloud 日本語版,,,Beginner,Google Cloud,Java
2922,Gmail 日本語版,,,Beginner,Google Cloud,Java
2923,Planning for your Google Workspace Deployment 日本語版,,,Beginner,Google Cloud,Java
2924,Mitigating Security Vulnerabilities on Google Cloud 日本語版,,,Intermediate,Google Cloud,Java
2925,Google Cloud Product Fundamentals 日本語版,4.8,,Beginner,Google Cloud,Java
2926,Creating New BigQuery Datasets and Visualizing Insights 日本語版,,,Beginner,Google Cloud,Java
2927,Achieving Advanced Insights with BigQuery 日本語版,,,Beginner,Google Cloud,Java
2928,TensorFlow を使った畳み込みニューラルネットワーク,,,Intermediate,DeepLearning.AI,Java
2929,Understanding Your Google Cloud Costs 日本語版,,,Beginner,Google Cloud,Java
2930,Optimizing Your Google Cloud Costs 日本語版,,,Intermediate,Google Cloud,Java
2931,Google Drive 日本語版,,,Beginner,Google Cloud,Java
2932,Google Meet と Google Chat 日本語版,,,Beginner,Google Cloud,Java
2933,Google Docs 日本語版,,,Beginner,Google Cloud,Java
2934,Google Calendar 日本語版,,,Beginner,Google Cloud,Java
2935,Security Best Practices in Google Cloud 日本語版,,,Intermediate,Google Cloud,Java
2936,Google Sheets - Advanced Topics 日本語版,,,Intermediate,Google Cloud,Java
2937,Networking in Google Cloud: Hybrid Connectivity and Network Management 日本語版,,,Intermediate,Google Cloud,Java
2938,Art and Science of Machine Learning 日本語版,4.3,,Intermediate,Google Cloud,Java
2939,Analyzing and Visualizing Data in Looker 日本語版,,,Beginner,Google Cloud,Java
2940,Machine Learning with TensorFlow Google Cloud 日本語版,4.4,2.8,Intermediate,Google Cloud,Java
2941,From Data to Insights with Google Cloud 日本語版,4.6,,Beginner,Google Cloud,Java
2942,Excel aplicado a los negocios (Nivel Avanzado),4.8,140.0,Intermediate,Universidad Austral,Java
2943,Sistemas operativos y tú: Convertirse en un usuario avanzado,4.9,20.0,Beginner,Crece con Google,Java
2944,Estilos de Liderazgo: opciones para avanzar en desafíos complejos,4.9,32.0,Intermediate,Universidad de los Andes,Java
2945,Habilidades de Excel Aplicadas a Negocios: Nivel Avanzado,4.3,2.3,Intermediate,Macquarie University,Java
2946,Autoliderazgo y gestión de emociones para avanzar en desafíos complejos,4.9,30.0,Intermediate,Universidad de los Andes,Java
2947,Visualización Avanzada de datos con Python,,,Intermediate,Coursera Project Network,Java
2948,Sistemas Operacionais e Você: Tornando-se um Usuário Avançado,4.9,3.4,Beginner,Cresça com o Google,Java
2949,Desarrollo de aplicaciones avanzadas con Android,4.6,19.0,Mixed,Universidad Nacional Autónoma de México,Java
2950,Avatar Psychology for Designers,4.2,4.6,Beginner,Michigan State University,Java
2951,Búsqueda avanzada y verificación de información,,,Beginner,Radio y Televisión Española,Java
2952,Machine Learning con Python. Nivel Avanzado,,,Intermediate,Coursera Project Network,Java
2953,Build a Custom Profile Avatar with Inkscape,,,Beginner,Coursera Project Network,Java
2954,Cybersecurity MasterTrack Certificate,,,,Arizona State University,Java
2955,Fundamentos del Análisis y Visualización de Datos,4.5,7.1,Beginner,IBM,Java
2956,Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate en Español,4.7,20.0,Intermediate,Google Cloud,Java
2957,Chino básico: Lenguaje y cultura empresarial,4.5,28.0,Beginner,Arizona State University,Java
2958,Data Engineering Foundations,4.6,490.0,Beginner,IBM,Java
2959,"Foundations: Data, Data, Everywhere",4.8,710.0,Beginner,Google,Java
2960,Generative Adversarial Networks (GANs),4.7,40.0,Intermediate,DeepLearning.AI,Java
2961,(ISC)² Systems Security Certified Practitioner (SSCP),4.7,13.0,Beginner,(ISC)²,Java
2962,Successful Negotiation: Essential Strategies and Skills,4.8,1200.0,Mixed,University of Michigan,Java
2963,Introduction to Data Analytics,4.8,150.0,Beginner,IBM,Java
2964,"Brand Management: Aligning Business, Brand and Behaviour",4.9,260.0,Beginner,University of London,Java
2965,Microsoft Azure Fundamentals AZ-900 Exam Prep,4.6,36.0,Beginner,Microsoft,Java
2966,Google Professional Collaboration Engineer for Workspace,4.7,43.0,Beginner,Google Cloud,Java
2967,Inspired Leadership,4.7,150.0,Intermediate,Case Western Reserve University,Java
2968,Algorithms for Battery Management Systems,4.7,39.0,Intermediate,University of Colorado Boulder,Java
2969,English for Career Development,4.8,1600.0,Mixed,University of Pennsylvania,Java
2970,Neuroscience and Neuroimaging,4.6,93.0,Intermediate,Johns Hopkins University,Java
2971,Investment and Portfolio Management,4.5,100.0,Beginner,Rice University,Java
2972,Human Resources Analytics,4.6,25.0,Mixed,"University of California, Irvine",Java
2973,Information Systems,4.8,53.0,Beginner,University of Minnesota,Java
2974,Clinical Terminology for International and U.S. Students,4.8,87.0,Beginner,University of Pittsburgh,Java
2975,Engineering Project Management,4.8,99.0,Beginner,Rice University,Java
2976,International Women's Health and Human Rights,4.9,78.0,Beginner,Stanford University,Java
